1.1813 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
48.6218 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000149E2455198>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000149E11C66A0>, multiSample=False, name='window1', numSamples=2, pos=[325.0, -55.0], screen=0, size=array([1270, 1190]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
48.6224 	EXP 	window1: mouseVisible = True
48.6225 	EXP 	window1: recordFrameIntervals = False
48.7895 	EXP 	window1: recordFrameIntervals = True
48.8917 	WARNING 	t of last frame was 20.17ms (=1/49)
49.0726 	EXP 	window1: recordFrameIntervals = False
49.3922 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='比较三个项目之间是否相等，相等的话按1键，不相等的话按2键\n准备好了按一键开始', units='height', win=Window(...), wrapWidth=1)
49.3948 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=UNKNOWN, interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=UNKNOWN, lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
49.3975 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([0., 0.]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=9, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
49.3988 	EXP 	Created equation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='equation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
49.3997 	EXP 	Created number = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='number', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
49.4382 	EXP 	text_3: autoDraw = True
50.6634 	EXP 	Imported trail.xlsx as conditions, 62 conditions, 7 params
50.6638 	EXP 	Created sequence: sequential, trialTypes=62, nReps=1, seed=None
50.6641 	EXP 	New trial (rep=0, index=0): {'dotN': 9, 'equations': '5+3', 'numbers': 9, 'field_position': (0, 0.25), 'pos1': (0.3, -0.25), 'pos2': (-0.3, -0.25), 'correctR': 2}
50.6694 	DATA 	Keypress: 1
50.6926 	EXP 	text_3: autoDraw = False
50.6926 	EXP 	polygon: autoDraw = True
51.6897 	EXP 	polygon: autoDraw = False
51.6897 	EXP 	dots: pos = array([0.  , 0.25])
51.6897 	EXP 	dots: fieldPos = array([0.  , 0.25])
51.6897 	EXP 	equation: pos = array([ 0.3 , -0.25])
51.6897 	EXP 	equation: text = '5+3'
51.6897 	EXP 	number: pos = array([-0.3 , -0.25])
51.6897 	EXP 	number: text = 9
51.6897 	EXP 	dots: autoDraw = True
51.6897 	EXP 	equation: autoDraw = True
51.6897 	EXP 	number: autoDraw = True
53.5659 	DATA 	Keypress: lwindows
53.5808 	DATA 	Keypress: lshift
54.0344 	DATA 	Keypress: s
56.6621 	EXP 	New trial (rep=0, index=1): {'dotN': 5, 'equations': '4+2', 'numbers': 6, 'field_position': (0.3, -0.25), 'pos1': (-0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 2}
56.6775 	EXP 	dots: autoDraw = False
56.6775 	EXP 	equation: autoDraw = False
56.6775 	EXP 	number: autoDraw = False
56.6775 	EXP 	polygon: autoDraw = True
57.6790 	EXP 	polygon: autoDraw = False
57.6790 	EXP 	dots: pos = array([ 0.3 , -0.25])
57.6790 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
57.6790 	EXP 	equation: pos = array([-0.3 , -0.25])
57.6790 	EXP 	equation: text = '4+2'
57.6790 	EXP 	number: pos = array([0.  , 0.25])
57.6790 	EXP 	number: text = 6
57.6790 	EXP 	dots: autoDraw = True
57.6790 	EXP 	equation: autoDraw = True
57.6790 	EXP 	number: autoDraw = True
62.6502 	EXP 	New trial (rep=0, index=2): {'dotN': 5, 'equations': '2+2', 'numbers': 4, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 2}
62.6663 	EXP 	dots: autoDraw = False
62.6663 	EXP 	equation: autoDraw = False
62.6663 	EXP 	number: autoDraw = False
62.6663 	EXP 	polygon: autoDraw = True
63.6687 	EXP 	polygon: autoDraw = False
63.6687 	EXP 	dots: pos = array([0.  , 0.25])
63.6687 	EXP 	dots: fieldPos = array([0.  , 0.25])
63.6687 	EXP 	equation: pos = array([-0.3 , -0.25])
63.6687 	EXP 	equation: text = '2+2'
63.6687 	EXP 	number: pos = array([ 0.3 , -0.25])
63.6687 	EXP 	number: text = 4
63.6687 	EXP 	dots: autoDraw = True
63.6687 	EXP 	equation: autoDraw = True
63.6687 	EXP 	number: autoDraw = True
68.6557 	EXP 	New trial (rep=0, index=3): {'dotN': 7, 'equations': '2+6', 'numbers': 7, 'field_position': (-0.3, -0.25), 'pos1': (0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 2}
68.6716 	EXP 	dots: autoDraw = False
68.6716 	EXP 	equation: autoDraw = False
68.6716 	EXP 	number: autoDraw = False
68.6716 	EXP 	polygon: autoDraw = True
69.6739 	EXP 	polygon: autoDraw = False
69.6739 	EXP 	dots: pos = array([-0.3 , -0.25])
69.6739 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
69.6739 	EXP 	equation: pos = array([ 0.3 , -0.25])
69.6739 	EXP 	equation: text = '2+6'
69.6739 	EXP 	number: pos = array([0.  , 0.25])
69.6739 	EXP 	number: text = 7
69.6739 	EXP 	dots: autoDraw = True
69.6739 	EXP 	equation: autoDraw = True
69.6739 	EXP 	number: autoDraw = True
74.6483 	EXP 	New trial (rep=0, index=4): {'dotN': 3, 'equations': '1+2', 'numbers': 3, 'field_position': (-0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
74.6617 	EXP 	dots: autoDraw = False
74.6617 	EXP 	equation: autoDraw = False
74.6617 	EXP 	number: autoDraw = False
74.6617 	EXP 	polygon: autoDraw = True
75.6616 	EXP 	polygon: autoDraw = False
75.6616 	EXP 	polygon: autoDraw = False
75.6616 	EXP 	dots: pos = array([-0.3 , -0.25])
75.6616 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
75.6616 	EXP 	equation: pos = array([0.  , 0.25])
75.6616 	EXP 	equation: text = '1+2'
75.6616 	EXP 	number: pos = array([ 0.3 , -0.25])
75.6616 	EXP 	number: text = 3
75.6616 	EXP 	dots: autoDraw = True
75.6616 	EXP 	equation: autoDraw = True
75.6616 	EXP 	number: autoDraw = True
80.6499 	EXP 	New trial (rep=0, index=5): {'dotN': 4, 'equations': '3+1', 'numbers': 4, 'field_position': (0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (-0.3, -0.25), 'correctR': 1}
80.6684 	EXP 	dots: autoDraw = False
80.6684 	EXP 	equation: autoDraw = False
80.6684 	EXP 	number: autoDraw = False
80.6684 	EXP 	polygon: autoDraw = True
81.6667 	EXP 	polygon: autoDraw = False
81.6667 	EXP 	dots: pos = array([ 0.3 , -0.25])
81.6667 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
81.6667 	EXP 	equation: pos = array([0.  , 0.25])
81.6667 	EXP 	equation: text = '3+1'
81.6667 	EXP 	number: pos = array([-0.3 , -0.25])
81.6667 	EXP 	number: text = 4
81.6667 	EXP 	dots: autoDraw = True
81.6667 	EXP 	equation: autoDraw = True
81.6667 	EXP 	number: autoDraw = True
86.6593 	EXP 	New trial (rep=0, index=6): {'dotN': 8, 'equations': '2+6', 'numbers': 8, 'field_position': (-0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
86.6723 	EXP 	dots: autoDraw = False
86.6723 	EXP 	equation: autoDraw = False
86.6723 	EXP 	number: autoDraw = False
86.6723 	EXP 	polygon: autoDraw = True
87.6732 	EXP 	polygon: autoDraw = False
87.6732 	EXP 	dots: pos = array([-0.3 , -0.25])
87.6732 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
87.6732 	EXP 	equation: pos = array([0.  , 0.25])
87.6732 	EXP 	equation: text = '2+6'
87.6732 	EXP 	number: pos = array([ 0.3 , -0.25])
87.6732 	EXP 	number: text = 8
87.6732 	EXP 	dots: autoDraw = True
87.6732 	EXP 	equation: autoDraw = True
87.6732 	EXP 	number: autoDraw = True
92.6619 	EXP 	New trial (rep=0, index=7): {'dotN': 7, 'equations': '4+3', 'numbers': 7, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
92.6778 	EXP 	dots: autoDraw = False
92.6778 	EXP 	equation: autoDraw = False
92.6778 	EXP 	number: autoDraw = False
92.6778 	EXP 	polygon: autoDraw = True
93.6620 	EXP 	polygon: autoDraw = False
93.6620 	EXP 	dots: pos = array([0.  , 0.25])
93.6620 	EXP 	dots: fieldPos = array([0.  , 0.25])
93.6620 	EXP 	equation: pos = array([-0.3 , -0.25])
93.6620 	EXP 	equation: text = '4+3'
93.6620 	EXP 	number: pos = array([ 0.3 , -0.25])
93.6620 	EXP 	number: text = 7
93.6620 	EXP 	dots: autoDraw = True
93.6620 	EXP 	equation: autoDraw = True
93.6620 	EXP 	number: autoDraw = True
98.6502 	EXP 	New trial (rep=0, index=8): {'dotN': 6, 'equations': '3+2', 'numbers': 5, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 2}
98.6658 	EXP 	dots: autoDraw = False
98.6658 	EXP 	equation: autoDraw = False
98.6658 	EXP 	number: autoDraw = False
98.6658 	EXP 	polygon: autoDraw = True
99.6674 	EXP 	polygon: autoDraw = False
99.6674 	EXP 	dots: pos = array([0.  , 0.25])
99.6674 	EXP 	dots: fieldPos = array([0.  , 0.25])
99.6674 	EXP 	equation: pos = array([-0.3 , -0.25])
99.6674 	EXP 	equation: text = '3+2'
99.6674 	EXP 	number: pos = array([ 0.3 , -0.25])
99.6674 	EXP 	number: text = 5
99.6674 	EXP 	dots: autoDraw = True
99.6674 	EXP 	equation: autoDraw = True
99.6674 	EXP 	number: autoDraw = True
104.6544 	EXP 	New trial (rep=0, index=9): {'dotN': 3, 'equations': '1+3', 'numbers': 4, 'field_position': (0.3, -0.25), 'pos1': (-0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 2}
104.6725 	EXP 	dots: autoDraw = False
104.6725 	EXP 	equation: autoDraw = False
104.6725 	EXP 	number: autoDraw = False
104.6725 	EXP 	polygon: autoDraw = True
105.6711 	EXP 	polygon: autoDraw = False
105.6711 	EXP 	dots: pos = array([ 0.3 , -0.25])
105.6711 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
105.6711 	EXP 	equation: pos = array([-0.3 , -0.25])
105.6711 	EXP 	equation: text = '1+3'
105.6711 	EXP 	number: pos = array([0.  , 0.25])
105.6711 	EXP 	number: text = 4
105.6711 	EXP 	dots: autoDraw = True
105.6711 	EXP 	equation: autoDraw = True
105.6711 	EXP 	number: autoDraw = True
110.6608 	EXP 	New trial (rep=0, index=10): {'dotN': 6, 'equations': '5+1', 'numbers': 6, 'field_position': (-0.3, -0.25), 'pos1': (0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 1}
110.6774 	EXP 	dots: autoDraw = False
110.6774 	EXP 	equation: autoDraw = False
110.6774 	EXP 	number: autoDraw = False
110.6774 	EXP 	polygon: autoDraw = True
111.6773 	EXP 	polygon: autoDraw = False
111.6773 	EXP 	dots: pos = array([-0.3 , -0.25])
111.6773 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
111.6773 	EXP 	equation: pos = array([ 0.3 , -0.25])
111.6773 	EXP 	equation: text = '5+1'
111.6773 	EXP 	number: pos = array([0.  , 0.25])
111.6773 	EXP 	number: text = 6
111.6773 	EXP 	dots: autoDraw = True
111.6773 	EXP 	equation: autoDraw = True
111.6773 	EXP 	number: autoDraw = True
116.6532 	EXP 	New trial (rep=0, index=11): {'dotN': 8, 'equations': '5+4', 'numbers': 8, 'field_position': (-0.3, -0.25), 'pos1': (0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 2}
116.6671 	EXP 	dots: autoDraw = False
116.6671 	EXP 	equation: autoDraw = False
116.6671 	EXP 	number: autoDraw = False
116.6671 	EXP 	polygon: autoDraw = True
117.6691 	EXP 	polygon: autoDraw = False
117.6691 	EXP 	dots: pos = array([-0.3 , -0.25])
117.6691 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
117.6691 	EXP 	equation: pos = array([ 0.3 , -0.25])
117.6691 	EXP 	equation: text = '5+4'
117.6691 	EXP 	number: pos = array([0.  , 0.25])
117.6691 	EXP 	number: text = 8
117.6691 	EXP 	dots: autoDraw = True
117.6691 	EXP 	equation: autoDraw = True
117.6691 	EXP 	number: autoDraw = True
122.6737 	EXP 	New trial (rep=0, index=12): {'dotN': 9, 'equations': '6+3', 'numbers': 9, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
122.6883 	EXP 	dots: autoDraw = False
122.6883 	EXP 	equation: autoDraw = False
122.6883 	EXP 	number: autoDraw = False
122.6883 	EXP 	polygon: autoDraw = True
123.6733 	EXP 	polygon: autoDraw = False
123.6733 	EXP 	dots: pos = array([0.  , 0.25])
123.6733 	EXP 	dots: fieldPos = array([0.  , 0.25])
123.6733 	EXP 	equation: pos = array([-0.3 , -0.25])
123.6733 	EXP 	equation: text = '6+3'
123.6733 	EXP 	number: pos = array([ 0.3 , -0.25])
123.6733 	EXP 	number: text = 9
123.6733 	EXP 	dots: autoDraw = True
123.6733 	EXP 	equation: autoDraw = True
123.6733 	EXP 	number: autoDraw = True
128.6922 	EXP 	New trial (rep=0, index=13): {'dotN': 5, 'equations': '2+3', 'numbers': 5, 'field_position': (0.3, -0.25), 'pos1': (-0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 1}
128.7106 	EXP 	dots: autoDraw = False
128.7106 	EXP 	equation: autoDraw = False
128.7106 	EXP 	number: autoDraw = False
128.7106 	EXP 	polygon: autoDraw = True
129.6614 	EXP 	polygon: autoDraw = False
129.6614 	EXP 	dots: pos = array([ 0.3 , -0.25])
129.6614 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
129.6614 	EXP 	equation: pos = array([-0.3 , -0.25])
129.6614 	EXP 	equation: text = '2+3'
129.6614 	EXP 	number: pos = array([0.  , 0.25])
129.6614 	EXP 	number: text = 5
129.6614 	EXP 	dots: autoDraw = True
129.6614 	EXP 	equation: autoDraw = True
129.6614 	EXP 	number: autoDraw = True
